token,symbol,name,exch_seg
23824,SANGHVIFOR-EQ,SANGHVIFOR,NSE
8811,H1154D43RD-MF,H1154D43RD,NSE
7274,H1218D43RD-MF,H1218D43RD,NSE
528,SRTRANSFIN-YJ,SRTRANSFIN,NSE
10288,AYMSYNTEX-BL,AYMSYNTEX,NSE
6374,SDFSC28GD-MF,SDFSC28GD,NSE
3398,AGARIND-BL,AGARIND,NSE
662,SIGMA-SM,SIGMA,NSE
5082,SDFSC25DR-MF,SDFSC25DR,NSE
22071,67RJ24-SG,67RJ24,NSE
12475,INDIANCARD-BL,INDIANCARD,NSE
8028,CINEVISTA-BE,CINEVISTA,NSE
17403,NHPC-BL,NHPC,NSE
2807,CHEMFAB-BL,CHEMFAB,NSE
14831,WSI-BL,WSI,NSE
7,AARTIIND-EQ,AARTIIND,NSE
2354,KARDA-EQ,KARDA,NSE
9332,H1127D44RG-MF,H1127D44RG,NSE
9275,H1126D44DG-MF,H1126D44DG,NSE
12847,KRISHANA-EQ,KRISHANA,NSE
4179,SUNDRMBRAK-EQ,SUNDRMBRAK,NSE
23650,MUTHOOTFIN-EQ,MUTHOOTFIN,NSE
13062,IIFLWAM-BL,IIFLWAM,NSE
19,INEOSSTYRO-EQ,INEOSSTYRO,NSE
19408,HEOFRD1126-MF,HEOFRD1126,NSE
12466,IGL-BL,IGL,NSE
62,605AS25-SG,605AS25,NSE
9174,H1133D44RG-MF,H1133D44RG,NSE
1508,ASTERDM-EQ,ASTERDM,NSE
12672,PHILIPCARB-BL,PHILIPCARB,NSE
3652,H1113D41DG-MF,H1113D41DG,NSE
521,MAZDOCK-BL,MAZDOCK,NSE
3026,ABSLFTPTDQ-MF,ABSLFTPTDQ,NSE
19061,MANAPPURAM-EQ,MANAPPURAM,NSE
4704,LTFMP17CDD-MF,LTFMP17CDD,NSE
1655,669TS40-SG,669TS40,NSE
4353,ABSLFTQUDN-MF,ABSLFTQUDN,NSE
11020,UTIRMP32P2-MF,UTIRMP32P2,NSE
1512,INDHOTEL-EQ,INDHOTEL,NSE
12803,SURYAROSNI-BL,SURYAROSNI,NSE
4193,MC2RG-MF,MC2RG,NSE
862,SGBDEC2513-GB,SGBDEC2513,NSE
936,DPABHUSHAN-EQ,DPABHUSHAN,NSE
7011,897GS2030-GS,897GS2030,NSE
7745,H1203D43RD-MF,H1203D43RD,NSE
2309,BESTAGRO-BL,BESTAGRO,NSE
12351,ESABINDIA-BL,ESABINDIA,NSE
22215,722AP31-SG,722AP31,NSE
14008,AVTNPL-EQ,AVTNPL,NSE
22184,59TS25-SG,59TS25,NSE
22998,NMFINQIDP1-MF,NMFINQIDP1,NSE
21898,509KL23-SG,509KL23,NSE
12603,PRECAM-EQ,PRECAM,NSE
3911,CAPLIPOINT-BL,CAPLIPOINT,NSE
22219,685WB30-SG,685WB30,NSE
15219,PATINTLOG-EQ,PATINTLOG,NSE
22130,664TN23-SG,664TN23,NSE
12703,RAMCOSYS-BL,RAMCOSYS,NSE
63,57BR24-SG,57BR24,NSE
17046,HINDNATGLS-EQ,HINDNATGLS,NSE
17275,ASPINWALL-BL,ASPINWALL,NSE
12815,TATAINVEST-BL,TATAINVEST,NSE
3938,INDLMETER-EQ,INDLMETER,NSE
11860,JKPAPER-EQ,JKPAPER,NSE
3164,UTIDAP29P3-MF,UTIDAP29P3,NSE
2946,91D240621-TB,91D240621,NSE
14426,LAOPALA-BL,LAOPALA,NSE
20698,SCHAND-EQ,SCHAND,NSE
18008,BPF02D3R-MF,BPF02D3R,NSE
19104,ROLLT-EQ,ROLLT,NSE
12252,OCCL-BL,OCCL,NSE
14644,MIC-EQ,MIC,NSE
474,3MINDIA-EQ,3MINDIA,NSE
2769,H1183D39DQ-MF,H1183D39DQ,NSE
18965,RAJRATAN-BL,RAJRATAN,NSE
3129,SHREYAS-EQ,SHREYAS,NSE
16945,NEULANDLAB-BL,NEULANDLAB,NSE
18431,BIGBLOC-EQ,BIGBLOC,NSE
22200,699JH30-SG,699JH30,NSE
9214,L&TFINANCE-NC,L&TFINANCE,NSE
6269,H1260D43RG-MF,H1260D43RG,NSE
10097,GUJRAFFIA-BE,GUJRAFFIA,NSE
16875,SICAGEN-EQ,SICAGEN,NSE
9176,ABSLFTSIDD-MF,ABSLFTSIDD,NSE
13730,INSPIRISYS-EQ,INSPIRISYS,NSE
10217,ADANITRANS-EQ,ADANITRANS,NSE
21808,SBILIFE-EQ,SBILIFE,NSE
19184,SFL-EQ,SFL,NSE
9498,UTRGR31P09-MF,UTRGR31P09,NSE
16983,JIKIND-BE,JIKIND,NSE
13010,DHANILOANS-NM,DHANILOANS,NSE
2997,SANGHIIND-EQ,SANGHIIND,NSE
2380,708CG29-SG,708CG29,NSE
20964,780KA30-SG,780KA30,NSE
1181,GODFRYPHLP-EQ,GODFRYPHLP,NSE
620,699WB35-SG,699WB35,NSE
2558,UTDMP28P13-MF,UTDMP28P13,NSE
6767,SDFSC30DR-MF,SDFSC30DR,NSE
7518,TREJHARA-EQ,TREJHARA,NSE
861,648KA31-SG,648KA31,NSE
7742,H1203D43DG-MF,H1203D43DG,NSE
14980,POWERGRID-BL,POWERGRID,NSE
21409,AVADHSUGAR-BL,AVADHSUGAR,NSE
1182,364D181121-TB,364D181121,NSE
3942,UTIRMP29P9-MF,UTIRMP29P9,NSE
12420,AMBUJACEM-BL,AMBUJACEM,NSE
20993,SRIRAM-SM,SRIRAM,NSE
1069,45AS23-SG,45AS23,NSE
12569,MPSLTD-BL,MPSLTD,NSE
10425,STEELCITY-BL,STEELCITY,NSE
17862,EHFLNCD-N4,EHFLNCD,NSE
31483,NHPC-N2,NHPC,NSE
19695,JITFINFRA-BE,JITFINFRA,NSE
1490,IEDG-MF,IEDG,NSE
12963,TCFSL-NN,TCFSL,NSE
12591,MCDOWELL-N-BL,MCDOWELL-N,NSE
3149,BORORENEW-EQ,BORORENEW,NSE
11813,SHOPERSTOP-EQ,SHOPERSTOP,NSE
12335,DREDGECORP-BL,DREDGECORP,NSE
14570,BFUTILITIE-BL,BFUTILITIE,NSE
13196,ENIL-BL,ENIL,NSE
18973,619GS2034-GS,619GS2034,NSE
24217,IVZINNIFTY-EQ,IVZINNIFTY,NSE
21909,65KL27-SG,65KL27,NSE
11458,KOTAKNV20-BL,KOTAKNV20,NSE
11522,NIITLTD-EQ,NIITLTD,NSE
10060,SFMP6GR-MF,SFMP6GR,NSE
1386,674TS50-SG,674TS50,NSE
13275,INDOTECH-EQ,INDOTECH,NSE
11689,SUPRAJIT-EQ,SUPRAJIT,NSE
11068,NATHBIOGEN-BL,NATHBIOGEN,NSE
970,415KL22-SG,415KL22,NSE
22211,743TS54-SG,743TS54,NSE
11184,IDFCFIRSTB-EQ,IDFCFIRSTB,NSE
5006,IRCON-BL,IRCON,NSE
11842,CYBERMEDIA-EQ,CYBERMEDIA,NSE
13295,VISASTEEL-EQ,VISASTEEL,NSE
3449,UTIRAP29P5-MF,UTIRAP29P5,NSE
10993,INDORAMA-EQ,INDORAMA,NSE
79,ALEMBICLTD-EQ,ALEMBICLTD,NSE
4014,NBVENTURES-EQ,NBVENTURES,NSE
22013,729ML29-SG,729ML29,NSE
17986,PGIMCSA2D-MF,PGIMCSA2D,NSE
11169,COFFEEDAY-BE,COFFEEDAY,NSE
13449,KELLTONTEC-BL,KELLTONTEC,NSE
11965,VIVIMEDLAB-EQ,VIVIMEDLAB,NSE
18276,DHFL-N3,DHFL,NSE
419,BEPL-EQ,BEPL,NSE
1363,HINDALCO-EQ,HINDALCO,NSE
1525,656UP30-SG,656UP30,NSE
1378,668AP33-SG,668AP33,NSE
3180,UTIRQP29P3-MF,UTIRQP29P3,NSE
11864,PRIMESECU-EQ,PRIMESECU,NSE
20862,699GA30-SG,699GA30,NSE
5460,PARIN-SM,PARIN,NSE
12641,NTPC-BL,NTPC,NSE
15308,SHRIRAMEPC-EQ,SHRIRAMEPC,NSE
2908,UTIDQP29P2-MF,UTIDQP29P2,NSE
22377,MAXHEALTH-EQ,MAXHEALTH,NSE
13070,BRFL-BL,BRFL,NSE
11625,EBANK-EQ,EBANK,NSE
7733,UTRMP30P14-MF,UTRMP30P14,NSE
22216,717BR30-SG,717BR30,NSE
3609,IMFFM31DDG-MF,IMFFM31DDG,NSE
8833,BCG-EQ,BCG,NSE
31758,NTPC-N1,NTPC,NSE
11301,LUXIND-EQ,LUXIND,NSE
18178,FICRF3DP-MF,FICRF3DP,NSE
10576,NIFTYBEES-EQ,NIFTYBEES,NSE
12956,TCFSL-NK,TCFSL,NSE
25417,SETUINFRA-BL,SETUINFRA,NSE
991,65NL30-SG,65NL30,NSE
18103,KOTAKNIFTY-BL,KOTAKNIFTY,NSE
18889,KSL-EQ,KSL,NSE
18924,VBL-BL,VBL,NSE
4206,H1133D41RQ-MF,H1133D41RQ,NSE
1024,182D060521-TB,182D060521,NSE
10103,UTRMP31P14-MF,UTRMP31P14,NSE
11647,KOTARISUG-EQ,KOTARISUG,NSE
458,SGBNOV25-GB,SGBNOV25,NSE
12088,IFBIND-BL,IFBIND,NSE
7919,BYKE-EQ,BYKE,NSE
13676,ANSALHSG-BL,ANSALHSG,NSE
17044,SHARIABEES-EQ,SHARIABEES,NSE
17489,EXPLEOSOL-BL,EXPLEOSOL,NSE
1581,TARC-EQ,TARC,NSE
19069,IIFL-ND,IIFL,NSE
6385,CCHHL-EQ,CCHHL,NSE
17177,SRTRANSFIN-ZJ,SRTRANSFIN,NSE
12978,NPBET-EQ,NPBET,NSE
4113,ABSLFTQMRQ-MF,ABSLFTQMRQ,NSE
21032,726GJ29-SG,726GJ29,NSE
16722,ALMONDZ-BL,ALMONDZ,NSE
9251,UTRQP31P07-MF,UTRQP31P07,NSE
525,ICICIB22-BL,ICICIB22,NSE
22002,670OR24-SG,670OR24,NSE
17950,MELSTAR-BZ,MELSTAR,NSE
17966,NESTLEIND-BL,NESTLEIND,NSE
20697,589AP25-SG,589AP25,NSE
20377,COALINDIA-BL,COALINDIA,NSE
18102,KOTAKNIFTY-EQ,KOTAKNIFTY,NSE
14154,MINDAIND-EQ,MINDAIND,NSE
17311,AJMERA-BL,AJMERA,NSE
22028,735PY30-SG,735PY30,NSE
9293,ISDD-MF,ISDD,NSE
14201,TIMKEN-BL,TIMKEN,NSE
143,SRPL-BE,SRPL,NSE
11949,NHAI-N7,NHAI,NSE
5058,TCFSL-NF,TCFSL,NSE
21955,HFCL-BL,HFCL,NSE
22084,793UP30-SG,793UP30,NSE
2109,MANGTIMBER-EQ,MANGTIMBER,NSE
1743,IMFFM30DRG-MF,IMFFM30DRG,NSE
2639,NETFDIVOPP-BL,NETFDIVOPP,NSE
205,UNIDT-BL,UNIDT,NSE
1194,GLAND-BL,GLAND,NSE
827,DEEPAKFERT-EQ,DEEPAKFERT,NSE
12829,THERMAX-BL,THERMAX,NSE
11979,HTMEDIA-EQ,HTMEDIA,NSE
4357,ABSLFTQURG-MF,ABSLFTQURG,NSE
18762,AURDIS-SM,AURDIS,NSE
22034,727RJ29-SG,727RJ29,NSE
19049,SANCO-EQ,SANCO,NSE
13334,SOLARINDS-BL,SOLARINDS,NSE
12821,TATACONSUM-BL,TATACONSUM,NSE
12743,SEAMECLTD-BL,SEAMECLTD,NSE
20030,IREDA-N7,IREDA,NSE
14428,GOLDBEES-EQ,GOLDBEES,NSE
9046,AGROPHOS-EQ,AGROPHOS,NSE
4119,HBSL-BL,HBSL,NSE
8311,BLUESTARCO-EQ,BLUESTARCO,NSE
9013,H1146D43RQ-MF,H1146D43RQ,NSE
2449,H1147D39DG-MF,H1147D39DG,NSE
22018,72MZ29-SG,72MZ29,NSE
13201,GSPL-BL,GSPL,NSE
14134,PITTIENG-EQ,PITTIENG,NSE
18284,HNGSNGBEES-EQ,HNGSNGBEES,NSE
21098,SPYL-BL,SPYL,NSE
666,INNOVANA-SM,INNOVANA,NSE
24595,RUSHIL-EQ,RUSHIL,NSE
5326,LTFMP18ADG-MF,LTFMP18ADG,NSE
5272,UTIDGR30P4-MF,UTIDGR30P4,NSE
2706,364D110322-TB,364D110322,NSE
20825,HUDCO-EQ,HUDCO,NSE
2312,HAL-BL,HAL,NSE
13828,SOBHA-BL,SOBHA,NSE
22170,704UK30-SG,704UK30,NSE
9298,FIFMPS6CDG-MF,FIFMPS6CDG,NSE
12917,ARENTERP-BL,ARENTERP,NSE
4209,FIMPS4BDP-MF,FIMPS4BDP,NSE
17794,SOMICONVEY-EQ,SOMICONVEY,NSE
4020,HOTELRUGBY-EQ,HOTELRUGBY,NSE
10514,UTINIFTETF-BL,UTINIFTETF,NSE
4451,H1113D42DG-MF,H1113D42DG,NSE
3387,SMLISUZU-EQ,SMLISUZU,NSE
14667,KMSUGAR-EQ,KMSUGAR,NSE
136,ANDHRSUGAR-EQ,ANDHRSUGAR,NSE
2649,PHILIPCARB-EQ,PHILIPCARB,NSE
21749,CAPACITE-EQ,CAPACITE,NSE
18944,KINGFA-EQ,KINGFA,NSE
9515,H1118D44RQ-MF,H1118D44RQ,NSE
3804,ABSLFTQHDQ-MF,ABSLFTQHDQ,NSE
1313,HARRMALAYA-EQ,HARRMALAYA,NSE
14361,APOLLOPIPE-EQ,APOLLOPIPE,NSE
9917,NEOGEN-EQ,NEOGEN,NSE
7793,UTDGR31P01-MF,UTDGR31P01,NSE
1709,617KL27-SG,617KL27,NSE
2033,IRFC-BL,IRFC,NSE
1644,657HP30-SG,657HP30,NSE
17282,BLS-BL,BLS,NSE
9141,ICICI1000-NB,ICICI1000,NSE
1847,UTIDQP28PX-MF,UTIDQP28PX,NSE
5136,ABSLFTRDRQ-MF,ABSLFTRDRQ,NSE
11774,3IINFOTECH-EQ,3IINFOTECH,NSE
4508,SDFSC22GR-MF,SDFSC22GR,NSE
1621,TATAINVEST-EQ,TATAINVEST,NSE
27098,SWANENERGY-BL,SWANENERGY,NSE
4349,PGIMBCQDD-MF,PGIMBCQDD,NSE
3437,ABSLFTPZRG-MF,ABSLFTPZRG,NSE
9890,SFMP3DD-MF,SFMP3DD,NSE
10511,UTINIFTETF-EQ,UTINIFTETF,NSE
22,ACC-EQ,ACC,NSE
6800,H1224D43RG-MF,H1224D43RG,NSE
14659,INSECTICID-BL,INSECTICID,NSE
21940,783MH30-SG,783MH30,NSE
2492,SILGO-EQ,SILGO,NSE
9622,L&TFINANCE-NN,L&TFINANCE,NSE
5777,CRF8DP-MF,CRF8DP,NSE
685,CHOLAFIN-EQ,CHOLAFIN,NSE
18300,DHFL-NA,DHFL,NSE
14450,IBREALEST-EQ,IBREALEST,NSE
10029,H1100D44DQ-MF,H1100D44DQ,NSE
1811,KAKATCEM-EQ,KAKATCEM,NSE
12959,GUJRAFFIA-BL,GUJRAFFIA,NSE
4680,H1122D42RD-MF,H1122D42RD,NSE
12394,GLAXO-BL,GLAXO,NSE
1077,659HR30-SG,659HR30,NSE
3143,ABSLFTPVDQ-MF,ABSLFTPVDQ,NSE
3864,H1124D41DD-MF,H1124D41DD,NSE
20916,722GA29-SG,722GA29,NSE
4355,ABSLFTQUDQ-MF,ABSLFTQUDQ,NSE
3241,678RJ31-SG,678RJ31,NSE
12126,ONWARDTEC-BL,ONWARDTEC,NSE
2757,UTIRFP29P1-MF,UTIRFP29P1,NSE
17818,LTI-EQ,LTI,NSE
8829,PRIVISCL-BL,PRIVISCL,NSE
22029,703PY28-SG,703PY28,NSE
3024,JINDALSAW-EQ,JINDALSAW,NSE
6934,MODIRUBBER-BE,MODIRUBBER,NSE
25281,UFIHIPRPII-MF,UFIHIPRPII,NSE
18520,CUPID-EQ,CUPID,NSE
1647,657HP30A-SG,657HP30A,NSE
1207,53BR25-SG,53BR25,NSE
13381,KKCL-EQ,KKCL,NSE
10700,SURANAT&P-EQ,SURANAT&P,NSE
21916,67KL27-SG,67KL27,NSE
8853,LTFMP18CDG-MF,LTFMP18CDG,NSE
1559,RKEC-BL,RKEC,NSE
12711,RELINFRA-BL,RELINFRA,NSE
19402,BOROLTD-BL,BOROLTD,NSE
5913,H1274D43RQ-MF,H1274D43RQ,NSE
12725,MBAPL-BL,MBAPL,NSE
1814,KALPATPOWR-EQ,KALPATPOWR,NSE
5768,UTIDGR30P8-MF,UTIDGR30P8,NSE
21938,445MH22-SG,445MH22,NSE
10447,MCDOWELL-N-EQ,MCDOWELL-N,NSE
5085,ABSLFTRDDG-MF,ABSLFTRDDG,NSE
14203,HUBTOWN-EQ,HUBTOWN,NSE
12109,PENINLAND-BL,PENINLAND,NSE
2711,PRECOT-EQ,PRECOT,NSE
7087,923GS2043-GS,923GS2043,NSE
31485,NHPC-N4,NHPC,NSE
13342,VAKRANGEE-EQ,VAKRANGEE,NSE
17767,REFEX-BL,REFEX,NSE
22740,N100-BL,N100,NSE
8801,FIFMPS5FDQ-MF,FIFMPS5FDQ,NSE
6198,FCL-EQ,FCL,NSE
341,BALRAMCHIN-EQ,BALRAMCHIN,NSE
21070,UTCPOD9GR2-MF,UTCPOD9GR2,NSE
22020,711MZ30-SG,711MZ30,NSE
18065,BPF02IMD-MF,BPF02IMD,NSE
11763,JPPOWER-EQ,JPPOWER,NSE
11050,SIRCA-EQ,SIRCA,NSE
12499,IVP-BL,IVP,NSE
1041,FINPIPE-EQ,FINPIPE,NSE
9346,PNC-BE,PNC,NSE
12665,PEARLPOLY-BL,PEARLPOLY,NSE
12572,MAGMA-BL,MAGMA,NSE
15258,CEATLTD-BL,CEATLTD,NSE
9175,H1133D44RQ-MF,H1133D44RQ,NSE
12507,JAYSREETEA-BL,JAYSREETEA,NSE
9897,AIRAN-EQ,AIRAN,NSE
5681,ABSLFTQRRN-MF,ABSLFTQRRN,NSE
11549,TEXINFRA-EQ,TEXINFRA,NSE
9295,ISDG-MF,ISDG,NSE
13426,BHAGERIA-BL,BHAGERIA,NSE
13264,KEC-BL,KEC,NSE
426,BHARATGEAR-EQ,BHARATGEAR,NSE
745,SBIETFIT-BL,SBIETFIT,NSE
19339,RHFL-N4,RHFL,NSE
1489,REPL-BL,REPL,NSE
2020,662RJ41-SG,662RJ41,NSE
10280,KAYA-BL,KAYA,NSE
21541,JUBLINDS-EQ,JUBLINDS,NSE
31766,NTPC-N5,NTPC,NSE
13126,REPRO-EQ,REPRO,NSE
14541,DISHTV-BL,DISHTV,NSE
12647,OPTOCIRCUI-BL,OPTOCIRCUI,NSE
22210,725TS28-SG,725TS28,NSE
3562,EC4RG-MF,EC4RG,NSE
12163,UNIENTER-BL,UNIENTER,NSE
17675,ALOKINDS-EQ,ALOKINDS,NSE
23848,UFIS2QPRP5-MF,UFIS2QPRP5,NSE
29287,VMART-BL,VMART,NSE
10990,RADICO-EQ,RADICO,NSE
4811,ABSLFTRCDG-MF,ABSLFTRCDG,NSE
17534,MGL-EQ,MGL,NSE
30835,PILITA-EQ,PILITA,NSE
4532,UTIDMP30P1-MF,UTIDMP30P1,NSE
32,679MP33-SG,679MP33,NSE
9131,UTDFP31P06-MF,UTDFP31P06,NSE
368,BASF-EQ,BASF,NSE
10997,UTIDAP32P2-MF,UTIDAP32P2,NSE
9503,ABSLFTSLDD-MF,ABSLFTSLDD,NSE
13511,MUNJALAU-EQ,MUNJALAU,NSE
22059,654RJ30-SG,654RJ30,NSE
12462,IFCI-BL,IFCI,NSE
9117,TIPSINDLTD-EQ,TIPSINDLTD,NSE
14314,TTL-EQ,TTL,NSE
22179,658JK30-SG,658JK30,NSE
3983,ABSLFTQJRN-MF,ABSLFTQJRN,NSE
12290,CENTENKA-BL,CENTENKA,NSE
13527,WENDT-BL,WENDT,NSE
14940,MAHINDCIE-BL,MAHINDCIE,NSE
18622,IBULHSGFIN-N7,IBULHSGFIN,NSE
19196,TI-EQ,TI,NSE
18422,ASIANHOTNR-EQ,ASIANHOTNR,NSE
7058,HESTERBIO-BL,HESTERBIO,NSE
21939,698MH28-SG,698MH28,NSE
14560,AROGRANITE-BL,AROGRANITE,NSE
13125,KERNEX-BE,KERNEX,NSE
5060,SPECTRUM-SM,SPECTRUM,NSE
1009,68JK35-SG,68JK35,NSE
20265,PGIMDAD3D-MF,PGIMDAD3D,NSE
6354,MAN50ETF-BL,MAN50ETF,NSE
12379,GAIL-BL,GAIL,NSE
16866,LPDC-BL,LPDC,NSE
22019,704MZ30-SG,704MZ30,NSE
7902,LFIC-EQ,LFIC,NSE
24951,L&TFH-BL,L&TFH,NSE
21504,SIS-BL,SIS,NSE
2029,IRFC-EQ,IRFC,NSE
5945,UWCSL-SM,UWCSL,NSE
15001,ASCOM-SM,ASCOM,NSE
8286,H1175D43DD-MF,H1175D43DD,NSE
8537,H1168D43RD-MF,H1168D43RD,NSE
17249,ABMINTLTD-EQ,ABMINTLTD,NSE
21140,629HP26-SG,629HP26,NSE
3058,618GJ26-SG,618GJ26,NSE
8840,USHAMART-EQ,USHAMART,NSE
8765,LTFMP18DRG-MF,LTFMP18DRG,NSE
6160,SRTRANSFIN-YQ,SRTRANSFIN,NSE
3304,678MN31-SG,678MN31,NSE
13793,PARSVNATH-BL,PARSVNATH,NSE
22091,73UP30-SG,73UP30,NSE
2651,DRCSYSTEMS-BE,DRCSYSTEMS,NSE
13320,NITINFIRE-BZ,NITINFIRE,NSE
5095,ABSLFTRDRG-MF,ABSLFTRDRG,NSE
2317,676GS2061-GS,676GS2061,NSE
5980,H1344D43RQ-MF,H1344D43RQ,NSE
13013,S&SPOWER-BL,S&SPOWER,NSE
15141,COLPAL-EQ,COLPAL,NSE
22454,661KA35-SG,661KA35,NSE
3853,H1099D41DQ-MF,H1099D41DQ,NSE
6713,MOLDTKPAC-EQ,MOLDTKPAC,NSE
3226,ABSLFTPWRQ-MF,ABSLFTPWRQ,NSE
20877,PSPPROJECT-EQ,PSPPROJECT,NSE
11403,MAGMA-EQ,MAGMA,NSE
17598,ASALCBR-EQ,ASALCBR,NSE
1863,664JK36-SG,664JK36,NSE
4767,IMFFM32EDG-MF,IMFFM32EDG,NSE
21392,MAGADSUGAR-EQ,MAGADSUGAR,NSE
8175,SAGARDEEP-EQ,SAGARDEEP,NSE
12845,TTKPRESTIG-BL,TTKPRESTIG,NSE
12254,BEPL-BL,BEPL,NSE
1027,364D041121-TB,364D041121,NSE
22055,575RJ25-SG,575RJ25,NSE
4966,H1381D42DG-MF,H1381D42DG,NSE
2905,UTIDMP29P2-MF,UTIDMP29P2,NSE
7123,772GS2025-GS,772GS2025,NSE
13961,KUANTUM-BL,KUANTUM,NSE
29754,UTFDQIPIGI-MF,UTFDQIPIGI,NSE
1641,182D240621-TB,182D240621,NSE
13508,BRITANNIA-N2,BRITANNIA,NSE
2987,NAZARA-EQ,NAZARA,NSE
3440,UTIDAP29P5-MF,UTIDAP29P5,NSE
21990,649MP24-SG,649MP24,NSE
3181,KDDL-RE-BL,KDDL-RE,NSE
21614,ABCAPITAL-EQ,ABCAPITAL,NSE
1521,INDIAGLYCO-EQ,INDIAGLYCO,NSE
12270,BLUEDART-BL,BLUEDART,NSE
12179,3MINDIA-BL,3MINDIA,NSE
21875,AIROLAM-SM,AIROLAM,NSE
18934,SUNDARAM-BL,SUNDARAM,NSE
1231,SOLEX-SM,SOLEX,NSE
2914,UTIRFP29P2-MF,UTIRFP29P2,NSE
11594,HDFCSENETF-BL,HDFCSENETF,NSE
147,GODREJAGRO-BL,GODREJAGRO,NSE
22418,LOVABLE-BL,LOVABLE,NSE
6356,ABSLFTRODG-MF,ABSLFTRODG,NSE
17761,SARDAEN-BL,SARDAEN,NSE
11954,NHAI-N9,NHAI,NSE
17606,MAHEPC-BL,MAHEPC,NSE
4189,DAXXIXGR-MF,DAXXIXGR,NSE
13300,NITCO-EQ,NITCO,NSE
734,ABSLFTOWRN-MF,ABSLFTOWRN,NSE
31020,THOMASCOTT-BL,THOMASCOTT,NSE
6407,LAMBODHARA-EQ,LAMBODHARA,NSE
1255,GOLDENTOBC-EQ,GOLDENTOBC,NSE
12896,WOCKPHARMA-BL,WOCKPHARMA,NSE
4420,H136G-MF,H136G,NSE
17635,ZYDUSWELL-EQ,ZYDUSWELL,NSE
11935,SPLIL-EQ,SPLIL,NSE
14368,IDEA-BL,IDEA,NSE
6376,H1246D43DD-MF,H1246D43DD,NSE
20860,696HR40-SG,696HR40,NSE
27161,CINELINE-EQ,CINELINE,NSE
12953,TCFSL-NJ,TCFSL,NSE
13251,SAKUMA-EQ,SAKUMA,NSE
21365,SALASAR-BL,SALASAR,NSE
11891,CASTEXTECH-BE,CASTEXTECH,NSE
4080,ABSLFTQLRG-MF,ABSLFTQLRG,NSE
10157,SFMP8GD-MF,SFMP8GD,NSE
13818,DAAWAT-BL,DAAWAT,NSE
186,NHAI-N5,NHAI,NSE
1110,DANGEE-EQ,DANGEE,NSE
17045,SHARIABEES-BL,SHARIABEES,NSE
9570,KHFM-SM,KHFM,NSE
14551,NXTDIGITAL-BL,NXTDIGITAL,NSE
21968,609MP22-SG,609MP22,NSE
2621,AVG-SM,AVG,NSE
12226,AURIONPRO-BL,AURIONPRO,NSE
1365,653KA30-SG,653KA30,NSE
3847,ABSLFTQIDN-MF,ABSLFTQIDN,NSE
1758,NHBTF2023-N3,NHBTF2023,NSE
2140,694UP31-SG,694UP31,NSE
22239,EBBETF0431-EQ,EBBETF0431,NSE
2995,NAZARA-BL,NAZARA,NSE
10253,EMKAYTOOLS-SM,EMKAYTOOLS,NSE
4208,FIMPS4BDG-MF,FIMPS4BDG,NSE
967,SUBEXLTD-EQ,SUBEXLTD,NSE
21047,788GA30-SG,788GA30,NSE
17994,PGIMCSA4D-MF,PGIMCSA4D,NSE
6347,ABSLFTRNRG-MF,ABSLFTRNRG,NSE
3396,TAINWALCHM-EQ,TAINWALCHM,NSE
17628,MOLDTECH-BL,MOLDTECH,NSE
17552,FIIOF2DP-MF,FIIOF2DP,NSE
6132,RSEOFIVGD-MF,RSEOFIVGD,NSE
638,SUULD-EQ,SUULD,NSE
7124,813GS2045-GS,813GS2045,NSE
3138,HONDAPOWER-EQ,HONDAPOWER,NSE
12293,CESC-BL,CESC,NSE
3218,ABSLFTPWDN-MF,ABSLFTPWDN,NSE
838,645HP29-SG,645HP29,NSE
13272,JKCEMENT-BL,JKCEMENT,NSE
1448,HLVLTD-EQ,HLVLTD,NSE
4543,IMFFM32DRD-MF,IMFFM32DRD,NSE
10521,DHANILOANS-NA,DHANILOANS,NSE
8434,VIPULLTD-BL,VIPULLTD,NSE
3085,682PN36-SG,682PN36,NSE
5250,FIFMPS4EDP-MF,FIFMPS4EDP,NSE
2688,728JH36-SG,728JH36,NSE
10181,BALKRISHNA-EQ,BALKRISHNA,NSE
14878,SFMP24GR-MF,SFMP24GR,NSE
23479,UFIMIPRRII-MF,UFIMIPRRII,NSE
6874,74GS2035-GS,74GS2035,NSE
14617,SFMP22GR-MF,SFMP22GR,NSE
20024,PFC-N6,PFC,NSE
1730,664PY32-SG,664PY32,NSE
8929,UTDFP31P05-MF,UTDFP31P05,NSE
12517,JSWHL-BL,JSWHL,NSE
18226,MANINFRA-EQ,MANINFRA,NSE
15313,IRB-EQ,IRB,NSE
9935,GIRRESORTS-IT,GIRRESORTS,NSE
3313,364D280422-TB,364D280422,NSE
17930,BAYERCROP-BL,BAYERCROP,NSE
2937,685ML31-SG,685ML31,NSE
4203,H1133D41RG-MF,H1133D41RG,NSE
4092,IKRG-MF,IKRG,NSE
7627,SHREERAMA-EQ,SHREERAMA,NSE
12564,LUMAXIND-BL,LUMAXIND,NSE
1782,KANPRPLA-EQ,KANPRPLA,NSE
468,708KA34-SG,708KA34,NSE
17436,FICRF2GP-MF,FICRF2GP,NSE
4090,IKDG-MF,IKDG,NSE
5320,EC7RD-MF,EC7RD,NSE
9700,UTRAP31P12-MF,UTRAP31P12,NSE
20858,695HP34-SG,695HP34,NSE
593,661KA30-SG,661KA30,NSE
